VehOdo,MMRAcquisitionAuctionAveragePrice,Make,WarrantyCost,IsBadBuy
82940,6565,CHEVROLET,2152,1
61670,6646,MITSUBISHI,533,0
74389,7326,HYUNDAI,803,1
41014,5188,KIA,482,1
57739,4798,DODGE,1086,0
63582,4924,CHEVROLET,728,0
73898,6116,BUICK,4622,1
75853,7923,FORD,1506,0
88894,13845,FORD,983,1
59809,4122,HYUNDAI,505,0
67191,2749,DODGE,1020,0
82051,7066,NISSAN,594,0
86738,5770,HONDA,894,0
74383,4956,DODGE,2040,0
81643,10100,FORD,853,0
67888,2889,CHRYSLER,1118,0
42223,5524,CHEVROLET,623,0
82793,7077,ACURA,1413,0
92823,5169,CHEVROLET,1485,0
58609,4914,CHRYSLER,1086,0
92276,2040,CHEVROLET,1641,0
68514,2234,FORD,1320,0
61008,7782,KIA,1215,1
75014,5633,PONTIAC,569,0
97028,8740,FORD,909,0
54961,3152,PONTIAC,1169,0
79682,6324,CHEVROLET,1272,0
71739,6571,TOYOTA,569,0
64454,4938,CHEVROLET,728,0
75696,4295,SATURN,803,0
76657,2621,FORD,2157,0
60885,8017,CHRYSLER,1020,0
64385,7724,DODGE,825,0
98454,4330,CHEVROLET,5613,0
82360,3384,FORD,983,0
77605,2610,FORD,1220,1
79772,2454,FORD,1220,0
73490,8419,FORD,1506,1
95341,6691,CHEVROLET,2351,0
65210,4648,CHEVROLET,1020,0
43685,4096,HYUNDAI,482,0
57644,4001,CHEVROLET,1500,0
83616,8032,CHEVROLET,2152,0
73850,4702,CHEVROLET,803,0
74760,3962,SUZUKI,569,0
91007,7250,NISSAN,1341,1
81943,2707,DODGE,723,0
65463,2769,MITSUBISHI,1028,1
91177,4047,FORD,920,1
61932,7690,DODGE,1215,0
53711,7461,CHRYSLER,920,0
60412,6930,CHRYSLER,1215,0
76992,6680,CHEVROLET,1506,0
74746,6046,SATURN,803,0
94583,5317,NISSAN,620,0
73406,2694,CHRYSLER,1155,0
87962,3115,FORD,983,0
83857,7010,CHEVROLET,2282,0
64190,5433,FORD,533,0
38935,6683,CHEVROLET,582,1
90375,2575,DODGE,1641,1
73492,5167,MAZDA,920,0
89716,2416,CHRYSLER,2063,1
62154,5403,FORD,728,0
92302,2770,CHEVROLET,1353,1
76342,8198,MITSUBISHI,1155,0
98969,2985,FORD,1641,0
70751,6256,MAZDA,1272,0
77346,3953,HYUNDAI,803,0
62142,3603,KIA,533,0
55050,4475,KIA,505,0
75786,4818,DODGE,1623,0
84851,4393,PONTIAC,3035,0
92743,4963,SATURN,909,0
69089,8101,DODGE,1020,0
70354,12052,FORD,1272,0
56548,3942,MERCURY,754,0
72098,7080,TOYOTA,569,0
87805,9713,DODGE,1503,0
64193,3724,SATURN,1411,0
69163,8323,FORD,728,0
78036,6405,PONTIAC,1272,0
55677,3551,KIA,505,0
52967,6987,DODGE,754,0
69167,7532,CHRYSLER,1020,0
71423,3465,BUICK,1974,0
81520,4590,CHEVROLET,853,0
46296,4690,CHRYSLER,1046,0
62172,8791,KIA,728,0
67152,8101,DODGE,1020,0
74800,6106,CHRYSLER,1623,0
85401,11537,BUICK,1373,0
69141,9632,JEEP,825,0
84091,3773,SUZUKI,594,0
46217,2663,HYUNDAI,693,0
74176,4770,CHRYSLER,1389,0
71486,3632,NISSAN,986,0
62462,4898,CHRYSLER,1215,0
94917,8333,FORD,1774,0
75946,4523,CHEVROLET,803,0
57900,3645,HYUNDAI,505,0
46460,6427,CHEVROLET,905,0
86409,3897,NISSAN,594,0
79218,4972,GMC,1455,0
85803,8028,CHEVROLET,2152,0
69968,8403,PONTIAC,923,0
62608,6277,FORD,728,0
84976,9997,DODGE,983,0
90317,7190,GMC,2351,0
60503,7267,FORD,1020,0
57020,4003,PONTIAC,1500,0
82243,7246,FORD,1113,0
62443,5590,DODGE,1215,0
97620,4625,DODGE,1918,0
69604,4068,MERCURY,1808,1
68049,7088,CHRYSLER,1215,0
50938,6958,HONDA,505,0
84954,6385,FORD,983,0
86626,9012,FORD,853,0
83310,6760,JEEP,723,0
94223,3463,DODGE,2218,0
78784,9481,DODGE,920,0
81923,8841,SATURN,1373,0
90108,5217,TOYOTA,620,0
73453,9118,PONTIAC,1389,0
46689,4471,CHRYSLER,975,0
73735,10142,CHRYSLER,1623,0
87786,14038,FORD,1633,0
9446,27680,FORD,941,1
77671,8414,JEEP,1740,0
71709,10798,KIA,1389,0
54812,6037,CHRYSLER,1086,0
68698,6909,BUICK,3115,0
74433,6152,FORD,569,0
74508,8086,SATURN,1389,0
89260,9073,DODGE,1503,0
81692,9610,FORD,1633,0
82843,7947,DODGE,1503,0
78740,3927,CHRYSLER,1155,0
78706,8650,DODGE,920,0
77829,3735,FORD,1506,0
78995,9134,TOYOTA,569,0
60592,2826,MERCURY,825,0
80809,9742,JEEP,723,0
82923,11508,TOYOTA,594,0
84330,7843,GMC,1243,0
66234,5862,CHEVROLET,728,0
81881,11582,CHRYSLER,1503,1
78615,10603,CHRYSLER,1389,0
85437,7377,CHEVROLET,2152,0
58670,7485,DODGE,920,0
80763,8820,BUICK,1633,0
80201,7124,CHRYSLER,1503,0
88930,4522,CHEVROLET,1373,0
81281,7454,GMC,1243,0
71603,9948,NISSAN,1155,0
65821,7485,DODGE,1020,0
68281,4638,CHEVROLET,728,0
84616,7097,DODGE,1503,1
88275,10065,JEEP,1893,0
60307,5854,NISSAN,630,0
86369,7377,CHEVROLET,2152,0
78056,10435,NISSAN,686,0
72169,4840,SATURN,803,0
98484,8623,DODGE,1053,0
89307,7607,SATURN,2282,0
76826,9031,VOLKSWAGEN,1272,0
64149,5205,SATURN,923,0
66153,4556,NISSAN,533,0
54022,4612,CHRYSLER,1086,1
83258,7849,SATURN,1633,0
63926,7334,DODGE,1020,0
48532,6221,PONTIAC,482,0
88515,4365,NISSAN,894,0
67565,7320,KIA,728,0
47080,7534,DODGE,834,0
89641,6352,KIA,1893,0
79216,5995,VOLVO,1974,0
74674,11718,FORD,803,0
87963,7156,FORD,853,1
69669,6767,FORD,1020,1
71739,7228,MAZDA,920,1
69424,8649,DODGE,533,0
97369,8472,GMC,1341,0
98834,3056,FORD,1053,0
59701,3219,FORD,920,1
97238,7018,CHEVROLET,2351,0
81927,6264,TOYOTA,594,0
72917,4478,CHEVROLET,1272,0
86120,3737,DODGE,894,0
74328,8336,PONTIAC,1272,0
76831,7523,NISSAN,686,0
67197,8514,CHEVROLET,1703,0
74758,12164,MITSUBISHI,569,1
57526,5313,KIA,505,0
83844,6221,PONTIAC,594,0
88722,6211,BUICK,1633,0
91072,4271,CHEVROLET,909,0
85835,3187,CHEVROLET,2152,0
93825,2851,PONTIAC,5913,0
57036,5054,DODGE,920,0
86755,7630,KIA,1503,0
71954,8613,MITSUBISHI,569,0
65032,8810,DODGE,1411,0
53271,4835,CHRYSLER,1086,0
82607,6589,DODGE,983,1
67029,7557,FORD,825,0
79978,6811,CHEVROLET,1038,0
41518,5352,HYUNDAI,693,0
75308,7197,FORD,803,0
96689,3694,MERCURY,1353,0
70550,10205,CHRYSLER,1389,0
73193,4687,CHEVROLET,1038,0
66948,6623,NISSAN,630,0
80059,6119,SATURN,2152,0
84123,8698,SATURN,1763,0
97351,3824,FORD,1053,0
48660,5468,CHEVROLET,623,0
67358,9381,DODGE,533,0
74941,4668,CHRYSLER,1389,0
84279,5900,CHEVROLET,2152,0
75110,5263,KIA,569,0
98154,10931,GMC,1341,0
55708,6569,KIA,505,0
79325,4767,SATURN,803,0
74810,6204,NISSAN,686,0
82416,6050,PONTIAC,2152,0
67599,6604,FORD,1515,0
61200,5718,CHRYSLER,1313,1
80597,3755,CHRYSLER,1373,0
87417,5583,KIA,1893,1
82195,5409,SATURN,1763,0
86736,6033,FORD,1633,0
61060,4297,FORD,1028,0
68050,4328,DODGE,1711,1
63606,3643,SUZUKI,533,0
71304,8365,DODGE,920,0
85240,9279,CHEVROLET,1373,0
48734,5728,PONTIAC,764,1
85619,7080,NISSAN,723,0
67322,6110,DODGE,825,0
33110,4466,CHRYSLER,882,0
73043,5152,CHEVROLET,803,0
98549,5107,TOYOTA,920,0
81695,7474,CHEVROLET,1243,0
76160,7580,DODGE,1155,0
70006,6304,CHRYSLER,1389,0
92878,6113,NISSAN,620,1
76921,6910,CHEVROLET,2091,0
74317,7922,PONTIAC,1272,0
45453,4774,KIA,482,0
83299,6137,FORD,1243,0
74186,0,SUZUKI,1455,1
74739,6956,CHEVROLET,1272,0
72348,9299,DODGE,1623,0
69785,6765,CHEVROLET,1313,0
93914,7511,CHEVROLET,2351,0
75018,6471,DODGE,1623,1
94488,3643,SUZUKI,620,0
72269,10663,KIA,1740,0
74893,12195,JEEP,1740,0
81749,9493,DODGE,983,0
87616,8426,JEEP,983,0
63133,4181,DODGE,1020,0
93108,4536,CHRYSLER,1630,0
75179,7730,CHEVROLET,1974,0
61058,3533,OLDSMOBILE,1898,0
85967,10360,FORD,594,0
73920,7686,FORD,920,0
72229,7839,CHEVROLET,1974,0
64077,4434,FORD,1020,0
74924,4425,CHEVROLET,1272,0
97431,10183,FORD,1053,0
70805,4837,CHEVROLET,1572,0
32556,28354,VOLKSWAGEN,1694,1
87527,6397,SCION,594,0
84497,3938,FORD,1243,1
51821,4042,FORD,754,0
75235,12049,NISSAN,686,0
64703,5817,CHEVROLET,728,0
77890,8388,CHEVROLET,1974,0
73870,3690,HYUNDAI,803,0
75371,7264,CHEVROLET,1974,0
58596,4548,CHEVROLET,671,0
73840,6688,TOYOTA,569,0
85355,8266,CHEVROLET,1503,0
63057,8972,CHRYSLER,1215,0
90359,9264,HONDA,765,0
83526,11418,DODGE,983,0
85204,5740,FORD,853,0
51685,5445,NISSAN,588,0
97887,4351,NISSAN,620,0
77700,10879,JEEP,1506,1
48369,7895,PONTIAC,764,0
80073,8078,FORD,594,0
66856,7398,CHEVROLET,728,0
35091,4541,SUZUKI,462,0
62005,6245,CHEVROLET,1801,0
96281,2993,CHEVROLET,1341,0
82823,5557,CHRYSLER,1503,0
73771,5001,DODGE,1623,1
76606,4526,KIA,569,0
81033,6835,MITSUBISHI,1153,1
95317,4783,FORD,1341,0
70503,5137,KIA,569,0
88709,4972,PONTIAC,594,0
60983,6853,CHEVROLET,728,0
86712,9646,FORD,853,0
49505,7426,KIA,482,0
84109,3668,CHRYSLER,1633,0
93588,3586,SATURN,909,0
81289,10025,FORD,1633,0
87008,6354,PONTIAC,1373,0
48079,3765,BUICK,1769,0
80172,6406,CHEVROLET,2063,1
91156,8809,CHEVROLET,2351,0
84642,5937,CHEVROLET,1673,0
62300,7291,JEEP,1508,0
47100,4598,KIA,482,0
56133,9213,DODGE,505,0
73350,5810,SATURN,803,0
97591,3568,FORD,1641,0
76896,7491,CHEVROLET,1974,0
86870,6809,MAZDA,1633,0
77878,8918,CHEVROLET,1506,0
75000,7127,NISSAN,686,0
76623,3803,FORD,1155,0
55817,9789,SATURN,1003,0
89302,8223,JEEP,723,0
84456,8781,NISSAN,594,0
84074,2220,FORD,1543,0
76257,4866,FORD,1155,0
60593,5993,SATURN,728,0
92069,7505,MITSUBISHI,620,0
99185,3040,FORD,1353,0
89828,7205,CHEVROLET,1373,0
79458,10736,JEEP,1857,1
87277,5428,BUICK,4032,0
74682,5437,NISSAN,686,0
84180,5500,PONTIAC,1373,0
84989,8781,NISSAN,594,0
88153,7085,CHRYSLER,1763,0
62142,5767,HYUNDAI,825,0
64975,7780,MAZDA,923,1
87803,3309,CHEVROLET,853,1
85253,5322,MAZDA,1373,0
72719,9957,CHRYSLER,1389,0
76092,5130,CHEVROLET,686,0
78124,7244,CHRYSLER,1155,0
72194,10361,MERCURY,803,0
89087,7685,DODGE,1373,0
85789,7845,CHEVROLET,2152,0
74297,6934,FORD,920,0
84094,7561,FORD,853,0
63606,6651,DODGE,533,0
96995,5918,SATURN,909,0
79887,9256,CHEVROLET,1389,0
88165,5709,DODGE,1503,1
87766,7619,DODGE,1503,0
82781,7240,FORD,853,0
67156,10958,CHRYSLER,1215,0
96872,8043,DODGE,2362,0
85858,7484,CHEVROLET,1633,1
95681,8588,FORD,1197,1
75876,5976,CHRYSLER,1389,0
73137,6904,CHRYSLER,1506,0
92660,7140,PONTIAC,2351,0
62139,4423,KIA,533,0
54364,3093,BUICK,1800,0
80929,7154,TOYOTA,594,0
70615,6603,CHEVROLET,803,0
68190,6738,DODGE,825,0
82224,9349,CHRYSLER,1503,0
75105,6368,KIA,569,0
87796,5265,KIA,594,0
75155,7697,CHEVROLET,1155,0
106338,2173,FORD,1430,0
87816,3007,CHEVROLET,1243,1
71298,7067,MAZDA,1506,0
83230,5385,SUZUKI,983,0
35203,4447,CHRYSLER,882,0
98743,4356,FORD,1053,1
82272,10967,NISSAN,723,0
80094,6621,KIA,594,0
81600,6026,TOYOTA,594,0
78079,9515,CHEVROLET,1272,1
82908,7267,KIA,1893,0
65030,8402,JEEP,630,0
51810,8808,PONTIAC,1003,0
58313,3024,CHEVROLET,920,0
87471,2419,CHEVROLET,2712,0
80227,3051,FORD,1543,1
64524,4068,DODGE,1020,0
73340,4225,DODGE,1623,0
81644,3035,FORD,1633,0
77873,4125,JEEP,986,0
75859,4819,CHEVROLET,1272,0
44149,4239,SUZUKI,482,0
51228,7715,PONTIAC,1500,0
54522,7715,PONTIAC,1500,0
71448,6582,CHEVROLET,1974,0
86676,7631,CHEVROLET,1633,0
87879,7650,FORD,1113,0
73127,7715,PONTIAC,1974,0
70651,0,CHEVROLET,2091,0
67138,7663,CHEVROLET,1703,0
61162,7715,PONTIAC,1703,0
81796,3880,FORD,983,0
62264,3880,FORD,825,0
68889,6576,DODGE,1411,1
51161,5679,FORD,837,1
86291,4742,PONTIAC,2152,0
82478,4773,FORD,1243,1
70597,9008,BUICK,1506,0
72227,4678,FORD,920,1
82736,4105,FORD,894,1
82865,9465,DODGE,1503,0
78546,7413,CHEVROLET,1923,0
71873,6582,CHEVROLET,1974,0
66434,6714,FORD,1515,1
81234,3854,DODGE,1243,1
86163,3880,FORD,983,0
77801,4941,CHEVROLET,1455,1
67125,3616,CHEVROLET,1125,0
49182,5809,CHRYSLER,975,0
77514,2828,FORD,1455,0
60209,5100,MAZDA,923,1
81046,3928,DODGE,723,0
67545,4401,KIA,533,0
70597,9688,JEEP,920,0
75331,4679,CHEVROLET,1572,1
85710,9199,FORD,853,0
41578,4401,KIA,482,1
99440,1927,FORD,1353,0
65725,4401,KIA,533,0
88858,5984,CHEVROLET,1243,0
60299,5928,MITSUBISHI,533,0
81470,6512,DODGE,1763,0
76760,4549,FORD,920,0
81966,7221,MERCURY,1893,1
63414,7783,FORD,1313,0
62291,5829,PONTIAC,1703,0
79906,5080,CHEVROLET,1974,0
79049,4153,DODGE,1155,0
81835,5387,CHEVROLET,1543,0
82152,6695,DODGE,1503,0
84233,5290,DODGE,1283,0
84878,7734,CHEVROLET,2282,0
70822,9393,DODGE,1623,0
78538,4345,NISSAN,1103,0
78015,2725,FORD,1455,0
72127,5829,PONTIAC,1974,0
72834,4504,SATURN,803,1
62947,4264,FORD,825,0
70814,2994,FORD,1455,1
76295,2997,NISSAN,986,1
89615,4411,FORD,2193,1
73810,5179,DODGE,920,1
59978,3979,FORD,754,0
86523,3814,CHEVROLET,1543,0
77096,3489,DODGE,1389,0
73530,3072,PONTIAC,2274,0
73220,4136,DODGE,686,0
75498,9154,DODGE,920,0
75766,5134,CHRYSLER,1272,0
94203,9039,FORD,909,0
50399,6034,CHRYSLER,1086,0
56682,5338,FORD,920,0
72872,5323,DODGE,920,0
89631,3552,CHEVROLET,2452,1
64152,9554,CHRYSLER,1215,0
61101,4136,DODGE,630,0
79836,7040,FORD,1103,1
84648,9598,FORD,1503,1
82906,2580,FORD,2322,1
80325,4563,FORD,983,0
83000,6593,FORD,853,0
80125,7093,CHEVROLET,2063,0
87660,2380,SATURN,2063,0
87315,4975,MAZDA,983,0
65188,8540,FORD,728,1
47309,6096,CHRYSLER,975,0
85861,2742,CHEVROLET,2712,1
66808,13372,NISSAN,1020,0
73448,10780,DODGE,1389,0
44154,1646,CHEVROLET,3222,0
66958,4879,PONTIAC,1703,0
58018,10292,CHRYSLER,1086,0
77719,9070,DODGE,1155,0
94074,3342,CHEVROLET,2651,1
78506,5198,DODGE,920,0
66367,4257,SATURN,728,0
54612,5508,DODGE,754,0
63730,4447,CHEVROLET,2141,0
86947,8558,CHEVROLET,2063,0
79944,5904,FORD,569,0
85529,8007,ACURA,1503,0
80996,7233,CHEVROLET,2152,0
77022,6138,DODGE,920,0
78980,8870,DODGE,1389,0
78195,7831,DODGE,920,0
78883,3483,CHEVROLET,1155,1
31544,6593,KIA,462,0
81080,1869,FORD,894,0
61844,4756,CHRYSLER,1020,0
82059,5128,CHEVROLET,2152,0
72880,9263,CHEVROLET,1974,0
51727,4402,KIA,505,0
76851,7233,CHEVROLET,1974,0
66830,3769,CHRYSLER,1515,0
54327,4074,FORD,1054,0
82011,10504,PONTIAC,2412,0
54041,4774,KIA,505,0
67143,8526,PONTIAC,1703,0
55779,6827,PONTIAC,837,1
81540,6469,CHEVROLET,1113,0
69482,8256,CHEVROLET,1703,0
89367,7998,CHEVROLET,1633,0
86728,3567,PONTIAC,2712,0
86330,4073,CHEVROLET,2452,1
70578,4036,CHEVROLET,1974,0
66050,8496,FORD,728,0
81378,7390,FORD,853,0
88232,9456,DODGE,983,0
60319,3716,FORD,1313,0
88087,4408,FORD,1243,0
87191,3156,DODGE,2063,0
78413,6622,FORD,1740,0
98573,3275,FORD,1053,0
83098,4041,FORD,1633,0
95044,2652,FORD,1353,0
55716,7500,DODGE,1086,0
75179,7930,MERCURY,1506,0
67470,9558,FORD,1313,0
75751,7644,CHEVROLET,1974,0
72720,7500,DODGE,1389,0
64303,6858,CHEVROLET,1703,0
65050,6858,CHEVROLET,1703,0
87037,5324,DODGE,2063,0
63252,6266,FORD,1313,0
74624,2440,FORD,1455,1
72341,6892,PONTIAC,1974,0
77993,2765,DODGE,686,1
66663,7788,PONTIAC,1703,0
74029,7546,CHEVROLET,1974,0
65922,6544,DODGE,1411,0
67654,4219,DODGE,1411,0
66728,4219,DODGE,1411,0
51380,5569,DODGE,1086,0
69498,5480,DODGE,1215,0
85482,8831,CHEVROLET,2282,0
88637,6266,FORD,1633,1
84128,8431,ISUZU,1243,0
67509,5443,CHRYSLER,1215,0
67975,8037,CHEVROLET,1703,0
76490,6131,JEEP,1857,0
69515,5569,DODGE,1215,0
52150,5480,DODGE,1086,0
66220,3414,DODGE,630,0
69453,5407,FORD,1020,1
67090,10553,CHRYSLER,1215,1
86987,7087,CHEVROLET,2282,0
66300,6311,CHEVROLET,923,0
64618,4219,DODGE,1411,0
65859,6236,CHEVROLET,1118,0
85277,3528,PONTIAC,2412,1
73063,2314,CHEVROLET,1455,0
74985,8092,CHEVROLET,1389,0
86474,4456,JEEP,1023,0
77079,2079,CHEVROLET,1455,1
59513,6266,FORD,1169,0
80047,13350,FORD,853,0
98936,2326,FORD,1353,0
67349,9931,CHRYSLER,1215,0
73654,4573,CHEVROLET,1974,0
56620,5058,FORD,920,0
86089,7558,CHEVROLET,1243,0
75236,4297,DODGE,1155,1
63668,10274,DODGE,1215,0
83797,6568,CHEVROLET,1243,0
78960,5612,CHEVROLET,2274,0
84575,3100,CHEVROLET,1243,0
71423,2058,CHEVROLET,2508,0
78840,2597,DODGE,1155,0
75326,7566,FORD,920,0
77032,2685,BUICK,2274,0
59240,1951,CHEVROLET,3676,0
50905,7832,FORD,1169,0
73946,8831,CHEVROLET,2091,0
74376,8235,CHRYSLER,1389,0
54596,8067,DODGE,1086,0
82786,7875,CHEVROLET,1243,0
72584,3072,CHRYSLER,1923,0
88567,5721,CHEVROLET,2152,0
77003,4029,KIA,569,0
73681,7875,CHEVROLET,1155,0
34993,4344,KIA,462,0
39205,4029,KIA,462,0
71914,2910,CHRYSLER,1689,0
40228,3913,SUZUKI,482,0
70427,4029,KIA,569,0
79556,7423,CHEVROLET,1389,0
76916,2803,CHEVROLET,803,1
78528,6622,FORD,1740,1
54371,5569,DODGE,1086,0
44883,3486,CHEVROLET,834,0
81968,7423,CHEVROLET,1503,1
77559,11483,CHEVROLET,1623,0
77150,14443,LINCOLN,1272,1
69256,9281,CHEVROLET,1703,0
64775,6660,VOLKSWAGEN,1215,0
76629,5480,DODGE,1389,0
58872,5480,DODGE,1086,0
91854,5480,DODGE,1630,0
61228,5480,DODGE,1215,0
40184,3486,CHEVROLET,834,0
59633,5480,DODGE,1086,0
34924,3486,CHEVROLET,762,0
39812,4481,DODGE,882,0
89237,5569,DODGE,1503,0
64773,6236,CHEVROLET,1118,0
44157,4481,DODGE,975,0
63029,5480,DODGE,1215,0
68481,5480,DODGE,1215,0
49001,5569,DODGE,975,0
55273,5480,DODGE,1086,0
85050,6591,CHEVROLET,2282,0
60456,4123,CHEVROLET,1020,0
42184,3486,CHEVROLET,834,0
74813,5480,DODGE,1389,0
58399,5480,DODGE,1086,0
53560,6311,CHEVROLET,837,0
34656,4481,DODGE,882,0
37011,4481,DODGE,882,0
63930,6660,VOLKSWAGEN,1215,0
75709,6083,MERCURY,2040,0
54787,4123,CHEVROLET,920,0
91256,5480,DODGE,1630,0
74430,5569,DODGE,1389,0
57250,3486,CHEVROLET,920,0
36470,4481,DODGE,882,0
72513,6311,CHEVROLET,1038,0
96326,2939,PONTIAC,2074,0
68407,5480,DODGE,1215,0
44890,5480,DODGE,975,0
47058,5569,DODGE,975,0
54525,5472,DODGE,1086,0
70220,8164,CHEVROLET,1506,0
67770,2008,HYUNDAI,1223,0
81312,9261,FORD,853,0
58257,4127,HYUNDAI,671,0
61004,9838,SATURN,1801,0
58821,3362,HYUNDAI,754,0
76161,9495,CHRYSLER,1389,0
74664,0,FORD,1103,0
50318,8708,PONTIAC,1003,0
78106,10176,TOYOTA,686,0
82934,9718,JEEP,983,0
68519,8441,DODGE,1215,1
86925,9718,JEEP,983,0
73840,7210,HYUNDAI,1155,0
79239,3057,CHEVROLET,1155,0
60778,6281,FORD,1313,0
79515,5744,FORD,1155,0
82554,11404,FORD,1503,0
84342,6281,FORD,1633,0
73648,9718,JEEP,920,0
84625,11882,FORD,853,1
83652,6281,FORD,1633,0
57910,5211,PONTIAC,1500,0
63925,4066,KIA,533,0
84748,9718,JEEP,983,0
79849,5917,TOYOTA,569,0
52489,3794,KIA,505,0
65475,8441,DODGE,1215,0
78417,0,CHEVROLET,2091,0
70668,3751,FORD,1506,0
85034,8971,JEEP,983,0
88168,5946,NISSAN,723,0
68899,6495,VOLKSWAGEN,1215,0
87918,11200,CHEVROLET,1243,0
72332,9096,SCION,569,0
64587,8510,MITSUBISHI,533,0
85211,6270,CHEVROLET,1543,0
49528,5611,HYUNDAI,693,0
53970,4490,SUZUKI,505,0
83799,8080,FORD,1153,0
89692,6281,FORD,1633,0
73137,12272,DODGE,1623,0
59646,4494,FORD,920,0
66891,6897,PONTIAC,1703,0
94728,4493,FORD,1053,1
88051,5618,NISSAN,1153,0
96938,7863,FORD,1930,0
64559,9428,KIA,825,0
66582,2842,FORD,1320,0
82158,7758,FORD,1633,0
55336,6867,CHEVROLET,1500,0
93845,9457,CHEVROLET,1918,0
85753,0,CHRYSLER,1763,0
64866,6935,CHEVROLET,1118,0
57428,3913,SUZUKI,505,0
50214,6263,CHRYSLER,1086,0
69089,5052,MITSUBISHI,728,0
82500,9558,FORD,1633,0
90301,7188,FORD,1497,0
99055,1715,CHEVROLET,5913,0
41523,2487,CHEVROLET,993,0
46333,2498,MERCURY,993,0
79938,10733,INFINITI,1038,0
56925,6820,SATURN,671,0
89925,0,FORD,853,0
80013,11040,MINI,2412,1
83703,6546,CHRYSLER,1763,0
50738,3432,KIA,671,0
94152,2326,FORD,1353,0
60109,4065,SATURN,728,0
89833,8607,CHRYSLER,1763,0
74273,8421,FORD,803,1
83989,5878,CHEVROLET,853,0
79160,7783,JEEP,920,0
89107,5735,CHRYSLER,1763,0
56562,5608,DODGE,1086,0
73073,5608,DODGE,1389,0
56550,5608,DODGE,1086,0
70021,8915,CHEVROLET,2091,0
66744,10370,CHRYSLER,1215,0
53190,5608,DODGE,1086,0
84726,7585,MERCURY,1633,1
47144,5608,DODGE,975,0
75921,10183,JEEP,920,0
50902,8185,DODGE,920,0
71337,11507,JEEP,1740,0
71130,6112,CHEVROLET,803,0
41151,5963,DODGE,975,0
76006,5608,DODGE,1389,0
58950,5608,DODGE,1086,0
73284,7293,CHEVROLET,2091,0
75736,7736,CHEVROLET,1974,1
59437,5608,DODGE,1086,0
66621,5064,FORD,1020,0
85357,2785,CHRYSLER,1803,1
70054,4876,DODGE,1623,0
69337,5608,DODGE,1215,0
46587,5608,DODGE,975,0
74816,8931,DODGE,1623,0
69800,6550,DODGE,1411,0
52133,5608,DODGE,1086,0
66609,5608,DODGE,1215,0
74511,5070,DODGE,1623,0
79713,8931,DODGE,1623,0
56108,5608,DODGE,1086,0
77445,7736,CHEVROLET,1974,0
83281,5249,DODGE,1763,0
76626,7872,CHEVROLET,1155,0
66627,5608,DODGE,1215,0
50562,5608,DODGE,1086,0
69922,9630,FORD,728,0
59683,3348,SUZUKI,505,0
47502,5821,KIA,1187,0
51582,5608,DODGE,1086,0
33515,5963,DODGE,882,0
60012,5501,FORD,1020,1
52235,5608,DODGE,1086,0
55887,5608,DODGE,1086,0
83270,5608,DODGE,1503,0
83325,6915,PONTIAC,2152,0
54727,2609,CHEVROLET,920,0
75461,7924,PONTIAC,1974,0
80599,8859,DODGE,983,0
88014,6913,FORD,983,0
72460,9666,FORD,1506,0
66738,10876,CHRYSLER,1215,0
63218,8329,JEEP,825,0
87547,7369,CHEVROLET,2282,0
85959,13272,DODGE,983,0
85420,6828,CHEVROLET,1113,0
58170,2150,FORD,1220,0
70929,4213,DODGE,1155,0
67886,9006,JEEP,825,0
92193,8183,CHEVROLET,2218,0
66717,2398,KIA,533,0
78905,2558,SUZUKI,1220,0
84554,9588,FORD,853,0
78036,0,DODGE,1740,0
97593,2740,CHRYSLER,1930,0
63239,3327,DODGE,630,0
59472,11011,CHRYSLER,1086,0
85314,5933,SATURN,853,0
66607,4112,DODGE,1020,0
80835,0,PONTIAC,2282,0
73001,2797,CHEVROLET,803,0
94765,8290,GMC,1641,0
67808,7730,CHEVROLET,1703,0
72468,11617,DODGE,1389,0
78329,7421,DODGE,1389,0
74560,3589,CHEVROLET,4622,0
74813,9696,FORD,1506,0
80953,3066,CHRYSLER,1803,0
42634,5202,DODGE,1134,0
52564,8863,DODGE,754,0
56846,10500,CHEVROLET,1500,0
64467,11126,CHRYSLER,1215,0
60870,7079,CHEVROLET,1703,0
44861,5613,DODGE,975,0
65097,5191,FORD,1020,1
69872,9809,DODGE,825,0
88984,6930,JEEP,723,0
77346,10836,DODGE,1389,0
57107,2019,KIA,671,1
84802,8885,HONDA,594,0
63580,8004,DODGE,1215,0
77117,8491,FORD,803,1
72480,2628,DODGE,686,0
54672,5613,DODGE,1086,0
86372,9445,DODGE,983,0
88812,7471,CHEVROLET,1243,0
57082,5763,HYUNDAI,754,0
82429,8544,SCION,594,1
79029,5467,CHEVROLET,2274,0
58535,10520,DODGE,920,0
62784,4926,KIA,533,0
92265,9642,CHEVROLET,1774,0
50688,3862,FORD,754,0
85048,10306,DODGE,1503,0
90708,2348,CHRYSLER,1930,0
80014,4255,CHEVROLET,2152,0
80569,5464,CHRYSLER,1503,0
82687,6218,FORD,983,0
69745,7029,FORD,1313,0
49196,8620,DODGE,975,0
47763,5007,CHEVROLET,623,0
60633,4355,CHRYSLER,1215,0
56046,5633,SUZUKI,505,0
55904,8112,DODGE,1086,0
72747,8981,FORD,1506,0
72744,6593,FORD,1506,0
87303,10687,CHEVROLET,2282,0
74442,6593,FORD,1506,0
